Date_ENPH_L01d,Open_ENPH_L01d,High_ENPH_L01d,Low_ENPH_L01d,Close_ENPH_L01d,Adj Close_ENPH_L01d,Volume_ENPH_L01d,Daily_Return_ENPH_L01d,Vol5_ENPH_L01d,Vol10_ENPH_L01d,Vol20_ENPH_L01d,Vol60_ENPH_L01d,SMA5_ENPH_L01d,SMA10_ENPH_L01d,SMA30_ENPH_L01d,SMA60_ENPH_L01d,SMA100_ENPH_L01d,EMA5_ENPH_L01d,EMA10_ENPH_L01d,EMA30_ENPH_L01d,EMA60_ENPH_L01d,EMA100_ENPH_L01d,Short12_ENPH_L01d,Long26_ENPH_L01d,MACD_ENPH_L01d,SIGNAL9_ENPH_L01d,Ret5/10_ENPH_L01d,Ret10/30_ENPH_L01d,Ret30/60_ENPH_L01d,Ret30/100_ENPH_L01d,Emaret5/10_ENPH_L01d,Emaret10/30_ENPH_L01d,Emaret30/60_ENPH_L01d,Emaret30/100_ENPH_L01d,RetMACD_ENPH_L01d,DayRange_ENPH_L01d,average20r_ENPH_L01d,PRVHI_ENPH_L01d,HitLevel_ENPH_L01d,hitlevel_2_ENPH_L01d,hitlevel_1.8_ENPH_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-14,126.6100006103516,131.7899932861328,124.4000015258789,131.6199951171875,131.6199951171875,4056500.0,6.523144802403816,4.533950495476917,6.397830005873992,5.0004025377386405,4.223605536804391,124.68599700927734,114.64499969482422,112.01899998982748,112.88916676839193,108.94010009765626,124.3065436205892,118.73666843344999,113.97051601867989,113.17144651424472,116.9080424073572,117.45411731993758,114.2975927768129,3.156524543124675,0.0375809574550523,3.6240726708840465,3.6240726708840465,-3.6240726708840465,3.6240726708840465,-3.6240726708840465,3.6240726708840465,3.6240726708840465,3.6240726708840465,3.6240726708840465,4.930007934570284,6.570000839233406,131.7899932861328,111.12579597473143,112.42799606323241,113.7301961517334,1.0,1.087583386464141,1.046909478433455,1.2794629947466825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.523144802403816,-1
2024-02-15,135.3899993896484,138.2100067138672,133.2799987792969,136.3899993896484,136.3899993896484,5227200.0,3.6240726708840465,4.2381361998826765,6.388739489846142,5.028792308802662,4.2347578598546205,128.58799743652344,117.73999938964846,112.47766672770182,113.61466674804687,109.10480010986328,128.3343622102756,121.9463649709406,115.41693430067785,113.93271054294648,117.2938237337392,120.36732994604694,115.93406734072666,4.43326260532028,0.916717287028098,-3.3140291023448483,-3.3140291023448483,3.3140291023448483,-3.3140291023448483,3.3140291023448483,-3.3140291023448483,-3.3140291023448483,-3.3140291023448483,-3.3140291023448483,5.7100067138671875,6.596501159667975,138.2100067138672,117.33599143981932,118.649991607666,119.96399177551268,0.0,1.0921351970707478,1.0523836626114869,1.2704321629395903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6240726708840465,-1
2024-02-16,134.4900054931641,137.5,131.7899932861328,131.8699951171875,131.8699951171875,3218900.0,-3.3140291023448483,4.969524671349024,6.3697483941867095,5.04898077165334,4.207221503791595,130.46799621582034,120.75099868774416,112.93766657511392,114.17083333333333,109.21250007629395,129.51290651257958,123.7506613611673,116.47842209529138,114.5208182339052,117.58246079083719,122.13697074160703,117.11450643527931,5.02246430632772,1.7378666908880223,-3.2759476949936186,-3.2759476949936186,3.2759476949936186,-3.2759476949936186,3.2759476949936186,-3.2759476949936186,-3.2759476949936186,-3.2759476949936186,-3.2759476949936186,6.090003967285114,6.434001159667972,137.5,123.69770416259765,125.01700439453124,126.33630462646484,0.0,1.0804713636630354,1.046563348333106,1.2615909392938471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3140291023448483,-1
2024-02-20,129.6000061035156,131.8000030517578,125.7099990844727,127.5500030517578,127.5500030517578,4047500.0,-3.2759476949936186,4.86039364129402,6.300516922525106,5.124044918954297,4.235471782753986,130.197998046875,123.72599868774417,113.34300003051757,114.65800005594889,109.29650009155273,128.85860535897234,124.44145075945647,117.19271764086987,114.94800462137579,117.77983786531085,122.96974494316869,117.88750618464809,5.082238758520603,2.4067411044145386,-1.02705225922787,-1.02705225922787,1.02705225922787,-1.02705225922787,1.02705225922787,-1.02705225922787,-1.02705225922787,-1.02705225922787,-1.02705225922787,6.069999694824304,6.405500793457037,131.8000030517578,123.34519744873046,124.63199768066406,125.91879791259765,0.0,1.0523091300759242,1.0354958462197148,1.2295983002059436,1.0,0.0,1.0,0.977504015,0.4912808789999999,0.914443493,0.4663773685,3.2759476949936186,1
2024-02-21,122.4300003051758,126.6100006103516,120.5400009155273,126.2399978637695,126.2399978637695,4157400.0,-1.02705225922787,4.392448311786431,6.4197988107231385,5.096173016092817,4.23608938606389,130.73399810791017,126.29899826049805,113.68433329264323,115.09200007120768,109.35780006408692,127.98573619390473,124.76845932387701,117.77641313912147,115.31823390801163,117.94736578607241,123.47286077710729,118.50620927199043,4.966651505116857,2.9187231845550023,-2.217993876540535,-2.217993876540535,2.217993876540535,-2.217993876540535,2.217993876540535,-2.217993876540535,-2.217993876540535,-2.217993876540535,-2.217993876540535,5.749992370605497,6.363500595092781,126.6100006103516,117.70790130615234,118.98900146484374,120.27010162353514,0.0,1.035115083322076,1.0257859789842898,1.259729367596144,1.0,0.0,0.0,0.994296491,0.994296491,0.004842559,0.004842559,-1.02705225922787,1
2024-02-22,128.1499938964844,128.4799957275391,122.7300033569336,123.4400024414062,123.4400024414062,4007400.0,-2.217993876540535,2.876963566981969,4.0558968070491614,5.072625096132641,4.249954198893713,129.0979995727539,126.89199829101562,113.89700012207031,115.47900009155273,109.39200012207031,126.47049160973856,124.5269217088823,118.14180599733339,115.58452140090982,118.05613086835625,123.46780564853788,118.87167543268788,4.596130215849996,3.2542045908140014,-4.253078334547214,-4.253078334547214,4.253078334547214,-4.253078334547214,4.253078334547214,-4.253078334547214,-4.253078334547214,-4.253078334547214,-4.253078334547214,6.440002441406293,6.366500854492196,128.4799957275391,112.61029930114748,113.88299942016604,115.1556995391846,0.0,1.017384873053059,1.0156076282476485,0.7995656548995448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.217993876540535,-1
2024-02-23,123.3600006103516,124.2099990844727,117.7699966430664,118.1900024414062,118.1900024414062,3660300.0,-4.253078334547214,1.233157656723032,4.329287940308999,5.18118538542499,4.277372781711955,125.45800018310544,127.02299880981445,113.91866683959961,115.81883341471354,109.37240013122559,123.71032855362779,123.37475456934118,118.14491544533809,115.66994700879494,118.05878179059485,122.65583592436377,118.82118113703739,3.834654787326386,3.3702946301164785,-1.3960520030468766,1.3960520030468766,-1.3960520030468766,1.3960520030468766,-1.3960520030468766,1.3960520030468766,1.3960520030468766,1.3960520030468766,1.3960520030468766,4.620002746581989,6.37350120544434,124.2099990844727,114.47369384765625,115.7469940185547,117.02029418945314,1.0,0.987679407340617,1.002719956651245,0.8355786597575849,0.0,0.0,2.0,0.039936688,0.021830578,0.98772186,0.953423768,4.253078334547214,-1
2024-02-26,118.75,122.4400024414062,117.8199996948242,119.8399963378906,119.8399963378906,2594600.0,1.3960520030468766,2.188284177280033,4.054255284340302,5.1620230991313525,4.277626793691709,123.05200042724604,126.7599983215332,114.10366668701172,116.16450004577636,109.40240013122559,122.42021781504873,122.73207125453197,118.25427550292213,115.80666993761774,118.09405336578882,122.22262983413714,118.89664892969319,3.325980904443952,3.3614318849819735,-1.0597499259597882,1.0597499259597882,-1.0597499259597882,1.0597499259597882,-1.0597499259597882,-1.0597499259597882,1.0597499259597882,1.0597499259597882,-1.0597499259597882,3.400001525878892,6.2435012817382844,122.4400024414062,110.18829643249515,111.46299667358402,112.73769691467288,1.0,0.9707478862150059,0.9974590713226333,0.7854004537528199,0.0,0.0,1.0,0.009367798,0.009367798,0.549040794,0.549040794,-1.3960520030468766,1
2024-02-27,121.7399978637695,122.4300003051758,119.0299987792969,121.1100006103516,121.1100006103516,2678800.0,1.0597499259597882,2.3478733078051603,3.629050468387702,5.119488866642786,4.274156456872194,121.76399993896482,125.98099899291992,114.46666666666667,116.50033340454101,109.47130012512207,121.98347874681636,122.43714931922644,118.43851583243371,115.98054963180573,118.15377509340392,122.0514561074009,119.06060090603825,2.990855201362649,3.287316548258109,1.6596500091658912,-1.6596500091658912,1.6596500091658912,-1.6596500091658912,1.6596500091658912,1.6596500091658912,-1.6596500091658912,-1.6596500091658912,1.6596500091658912,4.019996643066392,6.209501266479494,122.4300003051758,108.70429962158197,109.95299987792963,111.20170013427727,0.0,0.9665267057122471,0.9962946656718769,0.7088696865879756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0597499259597882,1
2024-02-28,121.0,122.0999984741211,118.0800018310547,119.0999984741211,119.0999984741211,2912200.0,-1.6596500091658912,2.3660989702182897,3.4367375829296813,5.0930039696103755,4.28216502833561,120.33600006103515,125.53499908447266,114.81166661580404,116.80166676839193,109.49050010681152,121.02231865591796,121.83039462011637,118.48119213189742,116.08282664302918,118.17251219005178,121.59738570228093,119.06351924441476,2.533866457866168,3.1366265301797207,-6.641480909698035,6.641480909698035,-6.641480909698035,6.641480909698035,-6.641480909698035,-6.641480909698035,6.641480909698035,6.641480909698035,-6.641480909698035,6.580001831054702,6.14450149536133,122.0999984741211,108.76909751892092,110.01099777221681,111.2528980255127,1.0,0.9585852625853042,0.9933672055588583,0.6747957793546739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6596500091658912,1
2024-02-29,123.6900024414062,129.6600036621094,123.0800018310547,127.0100021362305,127.0100021362305,5269900.0,6.641480909698035,4.061900287460028,3.4630006931741493,5.215530589577882,4.308952311470551,121.05,125.07399978637696,115.5269999186198,117.14316685994466,109.60050010681152,123.01821314935547,122.77214144122803,119.03143793862859,116.44109469198659,118.34751199096621,122.43009592288855,119.65214760677149,2.7779483161170617,3.064890887367189,-2.0864510521277873,2.0864510521277873,-2.0864510521277873,2.0864510521277873,-2.0864510521277873,2.0864510521277873,2.0864510521277873,2.0864510521277873,-2.0864510521277873,7.489997863769517,6.16150131225586,129.6600036621094,108.58209518432616,109.81099548339843,111.0398957824707,1.0,0.9678270480415606,1.0020042959684403,0.6639785988589948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.641480909698035,1
2024-03-01,127.3300018310547,130.9199981689453,123.4300003051758,129.6600036621094,129.6600036621094,2641500.0,2.0864510521277873,3.0061346095738797,3.2995558815868637,5.219967217378593,4.308120690313394,123.34400024414063,124.40100021362305,116.29366658528646,117.48966687520345,109.70550010681153,125.23214332027345,124.02448002684282,119.71715185627251,116.87450154346602,118.57152172702844,123.54238942123021,120.39347027753726,3.1489191436929502,3.0816965386323414,4.388402190882475,-4.388402190882475,4.388402190882475,-4.388402190882475,4.388402190882475,-4.388402190882475,-4.388402190882475,-4.388402190882475,-4.388402190882475,8.019996643066392,6.358000946044923,130.9199981689453,116.10470077514651,117.33700103759769,118.56930130004886,0.0,0.9915032839955682,1.009737297775159,0.6321027976194575,1.0,0.0,0.0,0.977137506,0.977137506,0.015776051,0.015776051,2.0864510521277873,-1
2024-03-04,130.3500061035156,131.0899963378906,123.0699996948242,123.9700012207031,123.9700012207031,2793200.0,-4.388402190882475,4.1473233076879135,3.4182969573039625,5.2657651543825255,4.350807440831364,124.17000122070314,123.61100082397459,116.9730000813802,117.72250022888184,109.74770011901856,124.81142928708334,124.01457478936287,119.99152923462287,117.10714087714592,118.67842231106161,123.60817585191835,120.65839849554953,2.9497773563688128,3.0553127021796356,0.9034404341043597,0.9034404341043597,-0.9034404341043597,0.9034404341043597,-0.9034404341043597,0.9034404341043597,0.9034404341043597,0.9034404341043597,-0.9034404341043597,6.059997558593693,6.384500503540037,131.0899963378906,116.93239608764648,118.20399627685546,119.47559646606445,1.0,1.0045222544353036,1.0064254907060233,0.6491548439943291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.388402190882475,-1
2024-03-05,122.1399993896484,126.4199981689453,120.3600006103516,125.0899963378906,125.0899963378906,3076700.0,0.9034404341043597,4.144973657980435,3.303423040194448,5.13321103746561,4.330755215324558,124.96600036621093,123.36500015258787,117.57099990844726,118.0278335571289,109.74110008239747,124.90428497068577,124.21010598000427,120.32046259612403,117.36887384307197,118.805384172979,123.83614823437561,120.98666500238961,2.8494832319859995,3.014146808140908,0.21584801372259893,0.21584801372259893,-0.21584801372259893,0.21584801372259893,-0.21584801372259893,0.21584801372259893,0.21584801372259893,0.21584801372259893,-0.21584801372259893,8.559997558593707,6.537500381469724,126.4199981689453,117.04409523010251,118.32099533081052,119.59789543151852,1.0,1.0129777506719315,1.005588748074921,0.6435393004658986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9034404341043597,-1
2024-03-06,127.3199996948242,129.7599945068359,121.1999969482422,125.3600006103516,125.3600006103516,2858900.0,0.21584801372259893,3.9567561262237794,3.2899406755552096,5.1279574609278935,4.330790268284671,126.21800079345704,123.2770004272461,118.03966649373372,118.33100026448568,109.70860008239747,125.05619018390772,124.41917773097651,120.6455940809129,117.63087799937621,118.93517855787746,124.07058706144885,121.31061578816458,2.7599712732842647,2.9633117011695798,3.4540537731116108,3.4540537731116108,-3.4540537731116108,3.4540537731116108,-3.4540537731116108,3.4540537731116108,3.4540537731116108,3.4540537731116108,-3.4540537731116108,5.180000305175781,6.326500320434567,129.7599945068359,112.0374973297119,113.34499740600585,114.6524974822998,1.0,1.0238568456080064,1.0051198895905626,0.6415694164046168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21584801372259893,1
2024-03-07,127.0699996948242,131.1999969482422,126.0199966430664,129.6900024414062,129.6900024414062,2711400.0,3.4540537731116108,2.9737514498849595,3.357451302959369,3.6238044506052396,4.312801798999698,126.75400085449219,123.9020004272461,118.76033325195313,118.77566693623861,109.75970008850098,126.60079426974055,125.37750949650918,121.22910429771893,118.02625912862308,119.14814536745229,124.93511250451921,121.9313110958121,3.0038014087071048,2.971409642677085,0.4549281569774586,0.4549281569774586,-0.4549281569774586,0.4549281569774586,-0.4549281569774586,0.4549281569774586,0.4549281569774586,0.4549281569774586,0.4549281569774586,6.019989013671903,6.295499420166013,131.1999969482422,115.84169380187986,117.10699386596677,118.37229393005369,1.0,1.023018195165628,1.00975681187275,0.9264990284999002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4540537731116108,-1
2024-03-08,132.0,135.3999938964844,129.3800048828125,130.2799987792969,130.2799987792969,3277100.0,0.4549281569774586,2.836213567776002,2.9100733022943053,3.614847718332332,4.312797015611885,126.87799987792968,125.11100006103516,119.54199981689453,119.22116686503092,109.824400100708,127.82719577292602,126.26887118428877,121.81303297394977,118.42802108438288,119.36857810828089,125.75740270063885,122.54973240569987,3.2076702949389784,3.0186617731294634,-1.2204454657573887,-1.2204454657573887,-1.2204454657573887,-1.2204454657573887,1.2204454657573887,-1.2204454657573887,-1.2204454657573887,-1.2204454657573887,-1.2204454657573887,5.449996948242216,6.205499267578124,135.3999938964844,117.34989822387696,118.60899810791017,119.86809799194336,0.0,1.014123456898534,1.0123413203430234,0.8050334423594568,0.0,0.0,1.0,0.01593345,0.01593345,0.96546334,0.96546334,-0.4549281569774586,-1
2024-03-11,130.2799987792969,133.6600036621094,128.2100067138672,128.6900024414062,128.6900024414062,2539100.0,-1.2204454657573887,1.702191462579688,2.9887093207221995,3.4970711736398177,4.285543073431361,127.8220001220703,125.99600067138672,120.31933314005533,119.70233357747396,109.84020011901856,128.11479799575275,126.70907686740102,122.25670842346311,118.76447948953118,119.55316076834276,126.20857189152613,123.0045672231596,3.2040046683665366,3.0557303521768784,-5.975602063499475,-5.975602063499475,-5.975602063499475,-5.975602063499475,5.975602063499475,-5.975602063499475,-5.975602063499475,-5.975602063499475,-5.975602063499475,8.879997253417997,6.145499038696288,133.6600036621094,121.74789550781253,122.98899536132815,124.23009521484379,0.0,1.014492519135159,1.011094083889687,0.8546321113652069,0.0,0.0,1.0,0.016655762,0.016655762,0.840193152,0.840193152,1.2204454657573887,-1
2024-03-12,127.4599990844727,127.9300003051758,119.0500030517578,121.0,121.0,4504500.0,-5.975602063499475,3.445826066610982,3.6613049121114143,3.5619434711067246,4.25722356337887,127.00400085449219,125.98500061035156,120.71366653442382,119.9255002339681,109.75780006408691,125.74319866383517,125.67106289150992,122.17563046065905,118.83777524397279,119.58181105015775,125.40725313898365,122.85608076218482,2.5511723767988315,2.954818757101269,-2.33884448847496,-2.33884448847496,-2.33884448847496,-2.33884448847496,2.33884448847496,-2.33884448847496,-2.33884448847496,-2.33884448847496,2.33884448847496,5.279998779296903,6.0969989776611335,127.9300003051758,120.13990577697757,121.36900558471683,122.59810539245609,0.0,1.0080882663745996,1.0005740046329323,1.0278952885722854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.975602063499475,1
2024-03-13,119.0999984741211,121.629997253418,116.3499984741211,118.1699981689453,118.1699981689453,4057400.0,-2.33884448847496,3.481191424288745,3.702635266679113,3.4802402759455573,3.9959428890704762,125.56600036621091,125.89200057983399,121.1076665242513,119.8913335164388,109.70110008239746,123.21879849887188,124.30723294195272,121.91720257087107,118.81588091364402,119.55385435944068,124.29382929743929,122.50896353305596,1.7848657643833263,2.720828158557681,6.566805980433024,-6.566805980433024,-6.566805980433024,-6.566805980433024,6.566805980433024,6.566805980433024,-6.566805980433024,-6.566805980433024,6.566805980433024,8.389999389648395,6.146999359130858,121.629997253418,114.5166025543213,115.73600234985352,116.95540214538576,0.0,0.9974104771381693,0.9912439974945858,1.0639021944176348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.33884448847496,-1
2024-03-14,116.5899963378906,117.6999969482422,109.3099975585938,110.4100036621094,110.4100036621094,4212300.0,-6.566805980433024,3.04274217678315,3.407703032964103,3.3857160970323554,4.065348820426617,121.71000061035156,124.23200073242188,121.31700007120769,119.66616694132487,109.64620010375977,118.94920021995107,121.7804639819812,121.17480264127354,118.54027838080682,119.37278800899847,122.15785612277315,121.61274428335622,0.5451118394169328,2.285684894729531,2.4273165621635915,-2.4273165621635915,-2.4273165621635915,-2.4273165621635915,2.4273165621635915,2.4273165621635915,-2.4273165621635915,-2.4273165621635915,2.4273165621635915,4.360000610351591,6.118498992919923,117.6999969482422,108.1065986633301,109.33599853515628,110.56539840698245,0.0,0.9796992714662758,0.9767510841275079,1.0064940282355688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566805980433024,1
2024-03-15,109.0800018310547,110.879997253418,106.5199966430664,107.7300033569336,107.7300033569336,4743500.0,-2.4273165621635915,2.3988242463594833,3.1961516311903484,3.234680831191653,4.076188860264376,117.2000015258789,122.0390007019043,121.3933334350586,119.39450035095214,109.73460014343262,115.20946793227859,119.22583477742708,120.30739623583226,118.18584313412245,119.14223781786848,119.93818646649015,120.58439310362122,-0.6462066371310726,1.6993065883574106,-3.211732086379733,3.211732086379733,3.211732086379733,3.211732086379733,-3.211732086379733,-3.211732086379733,-3.211732086379733,3.211732086379733,-3.211732086379733,6.360000610351591,6.150998687744144,110.879997253418,104.23929916381837,105.46299896240235,106.68669876098635,1.0,0.9603487479560303,0.9663129484255965,0.9880887166270713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4273165621635915,1
2024-03-18,108.8499984741211,112.8499984741211,106.4899978637695,111.1900024414062,111.1900024414062,3419400.0,3.211732086379733,3.8975595026808807,3.4060631438178954,3.32973522042958,3.9172593617860385,113.7000015258789,120.76100082397461,121.70766677856446,118.99233360290528,109.88360015869141,113.8696461019878,117.76477435269601,119.71917728135315,117.95647130813175,118.98476781041377,118.59231200109261,119.88851231382752,-1.2962003127349107,1.1002052081389464,1.8257026123967741,1.8257026123967741,-1.8257026123967741,-1.8257026123967741,1.8257026123967741,1.8257026123967741,1.8257026123967741,-1.8257026123967741,1.8257026123967741,2.7599945068360086,5.984498214721688,112.8499984741211,97.34780014038088,98.57799987792971,99.80819961547854,0.0,0.9415291422734392,0.9669245046142354,1.0229231210097445,0.0,1.0,2.0,0.185129002,0.0627526063333333,0.995761573,0.6025488376666667,3.211732086379733,1
2024-03-19,109.3499984741211,111.0599975585938,108.3000030517578,109.1600036621094,109.1600036621094,2406100.0,-1.8257026123967741,3.4765320252208167,3.342778640056008,3.288429924827052,3.8642779833760814,111.33200225830078,119.16800155639649,122.08633346557619,118.67833366394044,110.02680023193359,112.299765288695,116.20027059077115,119.03794027366003,117.66806253285233,118.79021802529883,117.14118764124905,119.0938079692558,-1.952620328006759,0.4896401009098053,-4.159026322668289,-4.159026322668289,4.159026322668289,4.159026322668289,-4.159026322668289,-4.159026322668289,-4.159026322668289,4.159026322668289,-4.159026322668289,7.129997253417997,6.037498092651373,111.0599975585938,99.68410240173338,100.88100204467771,102.07790168762206,1.0,0.9342440991226381,0.966432906892164,1.016527253574307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8257026123967741,-1
2024-03-20,109.370002746582,115.3499984741211,108.2200012207031,113.6999969482422,113.6999969482422,3435600.0,4.159026322668289,4.404018255248513,3.749520662606886,3.4630950313993223,3.8558755257053017,110.43800201416016,118.00200119018552,122.5259999593099,118.34233360290527,110.2203002166748,112.76650917521073,115.74567538303862,118.6935568333105,117.5379620218815,118.68942156832742,116.61177368847876,118.69426641214369,-2.0824927236649273,-0.02478646400514123,-1.4775728674298512,-1.4775728674298512,1.4775728674298512,1.4775728674298512,-1.4775728674298512,-1.4775728674298512,-1.4775728674298512,1.4775728674298512,-1.4775728674298512,4.5,5.974998474121098,115.3499984741211,97.77750175476078,98.98500137329106,100.19250099182133,1.0,0.9358993991649823,0.974261101350276,1.0827079905721873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.159026322668289,-1
2024-03-21,114.629997253418,118.5599975585938,114.0599975585938,115.379997253418,115.379997253418,3261200.0,1.4775728674298512,2.949475444250803,3.5403221689807873,3.4632047906669605,3.8617980676002066,111.43200073242187,116.57100067138671,122.45499979654947,118.0321667989095,110.41230018615722,113.6376718679465,115.67918845038031,118.47977879589808,117.46720907865318,118.62388841357674,116.42226962154633,118.44876499297882,-2.026495371432489,-0.4251282454906108,0.6673571341618157,0.6673571341618157,-0.6673571341618157,-0.6673571341618157,0.6673571341618157,0.6673571341618157,0.6673571341618157,-0.6673571341618157,0.6673571341618157,2.8300018310546875,5.794498443603517,118.5599975585938,102.20500183105467,103.40000152587889,104.59500122070311,0.0,0.9559152798777831,0.9823519112661349,1.0222676344528199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4775728674298512,1
2024-03-22,114.6500015258789,115.2300033569336,112.4000015258789,114.6100006103516,114.6100006103516,2236200.0,-0.6673571341618157,2.5247081442971906,3.5029639091194453,3.3372079101588867,3.846185976377389,112.80800018310546,115.00400085449219,122.3793332417806,117.65333353678385,110.73750022888184,113.96178144874821,115.48479066128418,118.23011568715316,117.37353011247936,118.5444054867802,116.14345900443945,118.16441207574718,-2.02095307130773,-0.7442932106540346,3.106184049939065,3.106184049939065,-3.106184049939065,-3.106184049939065,3.106184049939065,3.106184049939065,3.106184049939065,-3.106184049939065,3.106184049939065,5.360000610351605,5.831498336791999,115.2300033569336,105.81210098266607,106.97100067138678,108.12990036010747,0.0,0.9809050063035181,0.9868120364264855,1.0496690657048895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6673571341618157,-1
2024-03-25,114.0100021362305,116.3099975585938,110.9499969482422,111.0500030517578,111.0500030517578,2802700.0,-3.106184049939065,2.86824760836871,3.5535396619972905,3.3824876584151164,3.8619773964949133,112.7800003051758,113.24000091552735,121.99866663614908,117.24366683959961,111.06140022277832,112.99118864975142,114.67846564137028,117.76688261390186,117.16620135639012,118.3960014781659,115.3598503963346,117.63741881471094,-2.2775684183763474,-1.0509482521984972,1.5308460431508248,1.5308460431508248,-1.5308460431508248,-1.5308460431508248,1.5308460431508248,1.5308460431508248,1.5308460431508248,-1.5308460431508248,1.5308460431508248,4.199996948242202,5.871498107910164,116.3099975585938,102.4007070159912,103.5670066833496,104.73330635070799,0.0,0.9959378257980174,0.9852868890233026,1.050569882540923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.106184049939065,-1
2024-03-26,112.7300033569336,113.4499969482422,109.25,109.3499984741211,109.3499984741211,2551300.0,-1.5308460431508248,2.8238220144869253,3.1764248640547286,3.3762412116238654,3.865199374925023,112.81799926757814,112.07500076293945,121.34700012207031,116.81966692606608,111.35910018920899,111.77745859120799,113.70965342914315,117.2238578306902,116.90993240943047,118.21687270580858,114.43525779291713,117.0235358265191,-2.5882780336019664,-1.358414208479191,9.556474369873737,-9.556474369873737,9.556474369873737,9.556474369873737,-9.556474369873737,-9.556474369873737,-9.556474369873737,9.556474369873737,-9.556474369873737,9.3800048828125,6.13949851989747,113.4499969482422,103.39270172119144,104.56700134277348,105.74130096435552,1.0,1.0066294757937166,0.9830076446487529,0.9408169218238316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5308460431508248,-1
2024-03-27,110.6999969482422,120.0800018310547,110.6999969482422,119.8000030517578,119.8000030517578,4947100.0,9.556474369873737,4.984497409441198,4.5385664324429165,4.03323297735786,4.061134926839385,114.03800048828126,112.23800125122071,121.22166697184245,116.61400032043457,111.78980018615722,114.45164007805792,114.81698972416399,117.39006074817844,117.004688823933,118.24822182156996,115.26060321735416,117.22920006542566,-1.968596848071499,-1.4804507363976527,0.9849751879104661,-0.9849751879104661,0.9849751879104661,0.9849751879104661,-0.9849751879104661,-0.9849751879104661,-0.9849751879104661,0.9849751879104661,-0.9849751879104661,5.0,6.060498428344735,120.0800018310547,99.94310020446777,101.17099990844726,102.39889961242676,1.0,1.0160373422280715,0.9968179827133268,1.1252924038660659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.556474369873737,1
2024-03-28,119.6999969482422,124.4000015258789,119.4000015258789,120.9800033569336,120.9800033569336,2968700.0,0.9849751879104661,4.981170761892214,3.859865492145003,3.738343318797018,4.062684840302756,115.15800170898437,113.29500122070313,120.86700057983398,116.44300028483073,112.21040023803711,116.62776117101649,115.93753765739483,117.6216699487433,117.13502700534285,118.30231650543854,116.14051093113561,117.5070373462781,-1.3665264151424878,-1.4576658721466198,-2.2235099741813023,2.2235099741813023,-2.2235099741813023,-2.2235099741813023,2.2235099741813023,-2.2235099741813023,2.2235099741813023,-2.2235099741813023,-2.2235099741813023,5.620002746581989,5.966998672485358,124.4000015258789,106.74690528869628,107.95900497436523,109.17110466003417,0.0,1.0164438012993358,1.005953408426366,1.0325069590952096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849751879104661,1
2024-04-01,121.3300018310547,123.1399993896484,117.5199966430664,118.2900009155273,118.2900009155273,2084200.0,-2.2235099741813023,5.16048508215539,3.8403450542293904,3.7251910157190617,3.9828122152707084,115.89400177001953,114.3510009765625,120.26366729736328,116.37066701253255,112.58520027160644,117.18184108585343,116.36525824978254,117.6647880756326,117.17289500239808,118.30207263237098,116.4712016979651,117.56503464770397,-1.093832949738868,-1.3848992876650694,-4.007099355045578,4.007099355045578,-4.007099355045578,-4.007099355045578,4.007099355045578,-4.007099355045578,4.007099355045578,-4.007099355045578,-4.007099355045578,3.420005798339801,5.736999130249028,123.1399993896484,111.27260444641112,112.46600418090819,113.65940391540526,0.0,1.0134935486377883,1.0070174109382206,1.0309122506804127,2.0,0.0,1.0,0.989825904,0.6190479823333334,0.962516546,0.3663017386666667,-2.2235099741813023,1
