Date_WDC,Open_WDC,High_WDC,Low_WDC,Close_WDC,Adj Close_WDC,Volume_WDC,Daily Return(%)_WDC,Vol5_WDC,Vol10_WDC,Vol20_WDC,Vol60_WDC,SMA5_WDC,SMA10_WDC,SMA30_WDC,SMA60_WDC,SMA100_WDC,EMA5_WDC,EMA10_WDC,EMA30_WDC,EMA60_WDC,EMA100_WDC,Short12_WDC,Long26_WDC,MACD_WDC,SIGNAL9_WDC,Ret5/10_WDC,Ret10/30_WDC,Ret30/60_WDC,Ret30/100_WDC,Emaret5/10_WDC,Emaret10/30_WDC,Emaret30/60_WDC,Emaret30/100_WDC,RetMACD_WDC,DayRange_WDC,average20r_WDC,PRVHI_WDC,HitLevel_WDC,hitlevel_2_WDC,hitlevel_1.8_WDC,Hit?_WDC,Hit?_WDC.1,Hit?_WDC.2,HitAt_2.2_WDC,HitAt_2.0_WDC,HitAt_1.8_WDC,ExitPr_2.2_WDC,ExitPr_2.0_WDC,ExitPr_1.8_WDC,ret_2.2_WDC,Ret2.0_WDC,Ret_1.8_WDC
2024-02-28,56.84000015258789,57.79999923706055,56.63000106811523,57.45999908447266,57.45999908447266,4133900,-0.03479550786872993,1.7186362851570771,2.054385908596274,1.7712335578396552,1.9945733440998048,56.75600051879883,55.73900032043457,56.71633338928223,53.46433327992757,49.8736999130249,56.76681719400435,56.37946068075127,55.635071625858586,53.52432332338786,51.04883042476678,56.33826148660332,55.87016981959059,0.46809166701272886,0.527136424950132,3.4980893982882337,-3.4980893982882337,3.4980893982882337,3.4980893982882337,-3.4980893982882337,3.4980893982882337,3.4980893982882337,3.4980893982882337,-3.4980893982882337,1.9500007629394602,1.2059999465942401,57.79999923706055,55.854601593017584,56.086001586914065,56.317401580810554,,,,,,,,,,0.0,0.0,0.0
2024-02-29,58.11000061035156,59.65000152587891,57.70000076293945,59.47000122070312,59.47000122070312,7700300,3.4980893982882337,1.3843897322622658,2.2670708908354795,1.9026003858785392,2.0364734392566333,57.51000061035156,56.07800025939942,56.95466677347819,53.648999977111814,50.00729991912842,57.66787853623727,56.9413771425607,55.882486438429204,53.71926358231623,51.215586282112056,56.82006759954175,56.136823997450776,0.6832436020909753,0.5583578603783007,8.12174496706289,-8.12174496706289,8.12174496706289,8.12174496706289,-8.12174496706289,8.12174496706289,8.12174496706289,8.12174496706289,8.12174496706289,3.9000015258789062,1.346500015258791,59.65000152587891,55.14679935455322,55.38799934387207,55.62919933319091,,,,,,,,,,0.0,0.0,0.0
2024-03-01,61.0,64.54000091552734,60.63999938964844,64.30000305175781,64.30000305175781,17069400,8.12174496706289,3.2484745069598278,3.2543079508523616,2.598788026506742,2.2476129099507896,59.15800094604492,56.90700073242188,57.3130002339681,53.92950000762939,50.18629993438721,59.87858670807746,58.27930912605108,56.42555202638589,54.06617307311759,51.47468364388722,57.97082689988268,56.74150392739944,1.2293229724832386,0.6925508827992883,0.03109897685434027,-0.03109897685434027,0.03109897685434027,0.03109897685434027,-0.03109897685434027,0.03109897685434027,0.03109897685434027,0.03109897685434027,0.03109897685434027,1.7900009155273438,1.373500061035158,64.54000091552734,56.68770149230957,56.95700149536133,57.22630149841309,,,,,,,,,,0.0,0.0,0.0
2024-03-04,65.0,65.04000091552734,63.25,64.31999969482422,64.31999969482422,6230500,0.03109897685434027,3.4767583580413404,2.803346704299675,2.595923520368101,2.233193892835266,60.60600051879883,57.9390007019043,57.63133354187012,54.22199999491374,50.37549991607666,61.359057703659715,59.37761650219164,56.934871230801264,54.40236410989485,51.72904633796517,58.94762271448907,57.30287398424572,1.64474873024335,0.8829904522881007,-1.2904198076733062,-1.2904198076733062,-1.2904198076733062,-1.2904198076733062,1.2904198076733062,-1.2904198076733062,-1.2904198076733062,-1.2904198076733062,-1.2904198076733062,2.1200027465820312,1.41750011444092,65.04000091552734,61.51830078125,61.793000793457026,62.06770080566406,,,,,,,,,,0.0,0.0,0.0
2024-03-05,63.29999923706055,64.29000091552734,62.16999816894531,63.4900016784668,63.4900016784668,7136200,-1.2904198076733062,3.8256581573946313,2.9365236566682396,2.6278547393679927,2.245216653961508,61.80800094604492,58.87500076293945,57.84766693115235,54.49983336130778,50.55689994812012,62.06937236192875,60.125322897878036,57.35778287258614,54.70031944001195,51.96193654272758,59.64645024740872,57.76117973937321,1.8852705080355108,1.0834464634375829,1.9058044381589163,1.9058044381589163,1.9058044381589163,1.9058044381589163,-1.9058044381589163,1.9058044381589163,1.9058044381589163,1.9058044381589163,1.9058044381589163,2.329998016357422,1.4849998474121116,64.29000091552734,61.92150066375732,62.205000686645505,62.48850070953369,,1.0,1.0,,62.205000686645505,62.48850070953369,,63.4900016784668,63.4900016784668,0.0,2.065751913249577,1.6026964282410954
2024-03-06,64.93000030517578,65.91999816894531,63.59000015258789,64.69999694824219,64.69999694824219,9295200,1.9058044381589163,3.6539396686965953,2.739252215293901,2.6449945784782294,2.251277851758633,63.25600051879883,60.00600051879883,58.080000178019205,54.7896666208903,50.73999992370605,62.946247224033236,60.957081816126056,57.831474103273635,55.02817771897031,52.214175362638755,60.42391897061387,58.27516619928944,2.148752771324432,1.2965077250149526,-0.6491471232700318,-0.6491471232700318,-0.6491471232700318,-0.6491471232700318,0.6491471232700318,-0.6491471232700318,-0.6491471232700318,-0.6491471232700318,-0.6491471232700318,1.5999984741210866,1.5119997024536154,65.91999816894531,61.0230012512207,61.32000122070312,61.61700119018554,,,,,,,,,,0.0,0.0,0.0
2024-03-07,64.83000183105469,65.05999755859375,63.45999908447266,64.27999877929688,64.27999877929688,6825500,-0.6491471232700318,3.824214872314924,2.715928221895881,2.6391729858011397,2.2550370933469206,64.21800003051757,60.86400032043457,58.28833351135254,55.06333325703939,50.92659992218017,63.39083107578779,61.561248536702564,58.24750795333965,55.33151611439085,52.45310255900822,61.01716201810356,58.71996861262332,2.297193405480243,1.4966448611080108,-1.9912862532740643,-1.9912862532740643,-1.9912862532740643,-1.9912862532740643,1.9912862532740643,-1.9912862532740643,-1.9912862532740643,-1.9912862532740643,-1.9912862532740643,2.920001983642571,1.609999847412111,65.05999755859375,62.59359882354736,62.89599876403808,63.198398704528806,,,,,,,,,,0.0,0.0,0.0
2024-03-08,64.87000274658203,65.7300033569336,62.81000137329102,63.0,63.0,6526400,-1.9912862532740643,1.4907788884178454,2.9253408373413508,2.6648008783785624,2.2561637082488657,63.95799942016602,61.55800018310547,58.37733345031738,55.292666562398274,51.09959991455078,63.260554050525194,61.82283971184755,58.55412034344677,55.582941815558364,52.66195201328529,61.3222140153184,59.03700797465122,2.285206040667184,1.6543570970198453,-1.5079377189515129,-1.5079377189515129,-1.5079377189515129,-1.5079377189515129,1.5079377189515129,-1.5079377189515129,-1.5079377189515129,-1.5079377189515129,-1.5079377189515129,1.7600021362304688,1.6420000076293966,65.7300033569336,61.517997894287106,61.839997863769526,62.16199783325195,,,,,,,,,,0.0,0.0,0.0
2024-03-11,62.29999923706055,62.83000183105469,61.06999969482422,62.04999923706055,62.04999923706055,7265400,-1.5079377189515129,1.5379665356012933,3.0356156947325204,2.6940672404698365,2.2695727742206597,63.50399932861328,62.054999923706056,58.50466677347819,55.499833234151204,51.26259990692139,62.857035779370314,61.864141443704455,58.779660917228306,55.79497648511581,52.84785393850856,61.434180972509495,59.26019251260746,2.1739884599020343,1.7582833695962832,1.4826784769613377,1.4826784769613377,1.4826784769613377,1.4826784769613377,-1.4826784769613377,1.4826784769613377,1.4826784769613377,1.4826784769613377,1.4826784769613377,1.6700019836425852,1.647500038146975,62.83000183105469,62.11760334014892,62.4460033416748,62.77440334320068,1.0,1.0,1.0,62.11760334014892,62.29999923706055,62.29999923706055,62.04999923706055,62.04999923706055,62.04999923706055,-0.10883243952310681,-0.4012841140634909,-0.4012841140634909
2024-03-12,62.65000152587891,63.36000061035156,61.68999862670898,62.97000122070312,62.97000122070312,5705500,1.4826784769613377,1.7589364050172829,3.040598204197006,2.7021945517286836,2.268274647768457,63.39999923706055,62.604000091552734,58.612000147501625,55.70883324940999,51.45089992523194,62.89469092648125,62.065206857704204,59.05000545293636,56.03022319775801,53.048292498552016,61.67046101069313,59.534993157651584,2.135467853041547,1.833720266285336,-0.7781509750164786,-0.7781509750164786,-0.7781509750164786,-0.7781509750164786,0.7781509750164786,-0.7781509750164786,-0.7781509750164786,-0.7781509750164786,-0.7781509750164786,0.9799995422363281,1.6390001296997094,63.36000061035156,59.20550174713134,59.535001754760735,59.864501762390134,,,,,,,,,,0.0,0.0,0.0
2024-03-13,62.65000152587891,63.0,62.02000045776367,62.47999954223633,62.47999954223633,3455900,-0.7781509750164786,1.33157160537465,3.076403921872285,2.5582383378082243,2.2691404705931797,62.955999755859374,63.106000137329104,58.757333501180014,55.89766654968262,51.6311999130249,62.75646046506628,62.140623709437314,59.27129539418152,56.241691274626156,53.23505897466458,61.795005400161315,59.75314177873194,2.0418636214293784,1.8753489373141445,2.688860943476968,-2.688860943476968,-2.688860943476968,-2.688860943476968,2.688860943476968,-2.688860943476968,-2.688860943476968,-2.688860943476968,-2.688860943476968,2.239997863769524,1.7170000076293959,63.0,59.7542003250122,60.08200035095214,60.409800376892086,,,,,,,,,,0.0,0.0,0.0
2024-03-14,62.33000183105469,62.38999938964844,60.15000152587891,60.79999923706055,60.79999923706055,3454600,-2.688860943476968,1.6014871451278434,3.1137812003243552,2.6568989237031393,2.297364008027241,62.25999984741211,63.238999938964845,58.875666809082034,56.06633319854736,51.808599891662595,62.10430672239771,61.89687380536881,59.36992144856082,56.39114399470597,53.384859771939745,61.64192752891505,59.83068677564516,1.8112407532698853,1.8625273005052927,1.6611814707352286,-1.6611814707352286,-1.6611814707352286,-1.6611814707352286,1.6611814707352286,-1.6611814707352286,-1.6611814707352286,-1.6611814707352286,1.6611814707352286,0.9300003051757955,1.7270000457763692,62.38999938964844,59.22259998321533,59.56599998474121,59.90939998626709,,,,,,,,,,0.0,0.0,0.0
2024-03-15,60.22999954223633,60.52999877929688,59.59999847412109,59.79000091552734,59.79000091552734,5758200,-1.6611814707352286,1.561698820021549,1.4773679834964797,2.6959394498775255,2.3102982357814392,61.61800003051758,62.7879997253418,58.95533345540365,56.220833206176756,51.977899894714355,61.332871453440916,61.51380600721581,59.397023349655434,56.50258192653618,53.51169425003059,61.357015742240016,59.82767300822903,1.5293427340109886,1.795890387206432,0.8028090565084087,-0.8028090565084087,-0.8028090565084087,-0.8028090565084087,0.8028090565084087,0.8028090565084087,-0.8028090565084087,-0.8028090565084087,0.8028090565084087,1.479999542236321,1.6819999694824237,60.52999877929688,58.590599288940425,58.9359992980957,59.28139930725097,,,,,,,,,,0.0,0.0,0.0
2024-03-18,60.02999877929688,60.47000122070312,58.9900016784668,59.31000137329102,59.31000137329102,3864900,-0.8028090565084087,1.5395077632971161,1.4539404368858422,2.5491132160916425,2.3136422360889903,61.07000045776367,62.28699989318848,58.99366683959961,56.36033325195312,52.15289989471435,60.65858142672429,61.11311425559312,59.39140902859967,56.59462846577404,53.626512212867425,61.042090454709395,59.78932696119658,1.2527634935128162,1.687265008467709,-0.8430281376205871,0.8430281376205871,0.8430281376205871,0.8430281376205871,-0.8430281376205871,-0.8430281376205871,0.8430281376205871,0.8430281376205871,-0.8430281376205871,1.7899971008300852,1.728999900817873,60.47000122070312,56.82959884643555,57.16599884033204,57.50239883422852,,,,,,,,,,0.0,0.0,0.0
2024-03-19,58.90999984741211,60.2599983215332,58.47000122070312,59.81000137329102,59.81000137329102,4330200,0.8430281376205871,1.3012223389961315,1.5283026300989122,2.549445751175861,2.274076383068323,60.43800048828125,61.9189998626709,59.03833351135254,56.53366661071777,52.32139991760254,60.37572140891321,60.8761846406291,59.41841498632169,56.70005052831558,53.74895754277681,60.852538288337335,59.790858399129505,1.0616798892078307,1.5621479846157333,-1.5214844114992248,1.5214844114992248,1.5214844114992248,1.5214844114992248,-1.5214844114992248,-1.5214844114992248,1.5214844114992248,1.5214844114992248,-1.5214844114992248,1.4099998474121094,1.7439998626709001,60.2599983215332,56.6662014389038,57.012001419067374,57.357801399230944,,,,,,,,,,0.0,0.0,0.0
2024-03-20,60.20000076293945,60.81999969482422,59.40999984741211,60.72000122070312,60.72000122070312,4236200,1.5214844114992248,1.7395864379353383,1.4621120301600674,2.5179312091429527,2.155204369699783,60.08600082397461,61.52100028991699,59.114000193277995,56.67266661326091,52.506799926757814,60.490481346176516,60.84778765518801,59.50238829176566,56.83185219036107,53.88699801164664,60.83214797023977,59.859683793320144,0.9724641769196225,1.4442112230765114,-4.973650192770382,4.973650192770382,4.973650192770382,4.973650192770382,-4.973650192770382,-4.973650192770382,4.973650192770382,4.973650192770382,-4.973650192770382,2.290000915527351,1.7799999237060569,60.81999969482422,56.42319862365722,56.7719985961914,57.12079856872558,,,,,,,,,,0.0,0.0,0.0
2024-03-21,64.80000305175781,66.01000213623047,63.72000122070312,63.7400016784668,63.7400016784668,11606200,4.973650192770382,2.5697919565414002,2.294985437116002,2.5709196612046386,2.2390359426863458,60.67400131225586,61.467000579833986,59.307333628336586,56.85733331044515,52.761599960327146,61.57365479027328,61.3736447503296,59.775782703810904,57.05834889488912,54.08210699514803,61.27951007919777,60.147114747775454,1.132395331422316,1.3818480447456722,-0.31376991367376306,0.31376991367376306,0.31376991367376306,0.31376991367376306,-0.31376991367376306,0.31376991367376306,0.31376991367376306,0.31376991367376306,-0.31376991367376306,1.3200035095214844,1.8000001907348646,66.01000213623047,56.903999862670894,57.259999847412104,57.615999832153314,,,,,,,,,,0.0,0.0,0.0
2024-03-22,63.61000061035156,64.41000366210938,63.09000015258789,63.93999862670898,63.93999862670898,5438700,0.31376991367376306,2.1865305063165064,2.1930561895419034,2.572407574794563,2.2389494341639185,61.50400085449219,61.561000442504884,59.53466695149739,57.04366664886474,53.01129993438721,62.362436069085184,61.84025454603494,60.04444179561078,57.28397675494878,54.27731277003042,61.68881600958411,60.42806910917793,1.2607469004061755,1.357627815877773,-1.6265322999087246,1.6265322999087246,1.6265322999087246,1.6265322999087246,-1.6265322999087246,1.6265322999087246,1.6265322999087246,1.6265322999087246,-1.6265322999087246,2.499999999999993,1.8630002975463882,64.41000366210938,62.050001716613764,62.41000175476074,62.77000179290771,,,,,,,,,,0.0,0.0,0.0
2024-03-25,63.18000030517578,65.52999877929688,63.02999877929688,64.9800033569336,64.9800033569336,6259000,1.6265322999087246,1.822696079348276,2.1502375584722313,2.5683086339211574,2.2411318668152904,62.6380012512207,61.854000854492185,59.80666707356771,57.25300006866455,53.243099975585935,63.23495849836799,62.411117966198326,60.36286512214774,57.53630549599746,54.48924723709781,62.19515252456095,60.7652494238265,1.4299031007344496,1.3720828728491083,4.878421060603197,4.878421060603197,4.878421060603197,4.878421060603197,-4.878421060603197,4.878421060603197,4.878421060603197,4.878421060603197,4.878421060603197,3.7399978637695312,1.9945001602172858,65.52999877929688,60.31140300750732,60.6840030670166,61.05660312652588,,,,,,,,,,0.0,0.0,0.0
2024-03-26,65.80000305175781,69.27999877929688,65.54000091552734,68.1500015258789,68.1500015258789,11428900,4.878421060603197,2.129753486841189,2.55557909817225,2.734533256609368,2.314085486708118,64.30600128173828,62.37200088500977,60.167667134602866,57.50666675567627,53.523099975585936,64.87330617420497,63.4545513406857,60.86526101916266,57.88429552976406,54.75975722301426,63.11128314014833,61.312268098052606,1.799015042095725,1.4574693066984317,-0.7483523474857199,-0.7483523474857199,-0.7483523474857199,-0.7483523474857199,0.7483523474857199,-0.7483523474857199,-0.7483523474857199,-0.7483523474857199,-0.7483523474857199,2.589996337890625,2.065500068664551,69.27999877929688,61.14209842681885,61.540998458862305,61.93989849090576,,,,,,,,,,0.0,0.0,0.0
2024-03-27,68.9800033569336,69.0199966430664,66.43000030517578,67.63999938964844,67.63999938964844,6283200,-0.7483523474857199,2.619455950406537,2.5535217562168975,2.7518287959167442,2.3110130009397833,65.69000091552735,62.888000869750975,60.57766710917155,57.76116676330567,53.782099952697756,65.79553724601946,64.21554189504256,61.30234091403271,58.204154672711084,55.014811523343646,63.8080087169945,61.78098893446711,2.0270197825273897,1.5713794018642233,0.8870468355044323,0.8870468355044323,0.8870468355044323,0.8870468355044323,-0.8870468355044323,0.8870468355044323,0.8870468355044323,0.8870468355044323,0.8870468355044323,1.1399993896484375,2.025,69.0199966430664,64.73589862823486,65.14899864196778,65.56209865570068,,,,,,,,,,0.0,0.0,0.0
2024-03-28,68.38999938964844,69.19000244140625,68.05000305175781,68.23999786376953,68.23999786376953,7935600,0.8870468355044323,2.133588635767705,2.237511411950286,2.68080111334643,2.26964053860726,66.59000015258789,63.63200073242187,60.98300031026204,58.05083338419596,54.04289993286133,66.61035745193615,64.94726116208383,61.74993168498348,58.53319871176218,55.27669640137188,64.48985320111373,62.25943404034137,2.230419160772364,1.7031873536458515,3.8247372392391044,3.8247372392391044,3.8247372392391044,3.8247372392391044,-3.8247372392391044,3.8247372392391044,3.8247372392391044,3.8247372392391044,3.8247372392391044,3.4599990844726562,2.0029998779296876,69.19000244140625,64.56499664306641,64.96999664306641,65.37499664306641,,,,,,,,,,0.0,0.0,0.0
2024-04-01,68.91999816894531,72.3499984741211,68.88999938964844,70.8499984741211,70.8499984741211,12500700,3.8247372392391044,2.263994278460273,2.132714711456927,2.182543030473198,2.300013605071913,67.97200012207031,64.73800048828124,61.47766698201497,58.39266668955485,54.321299934387206,68.0235711259978,66.02048612790878,62.337032768153655,58.93702821216739,55.58507862063424,65.46833708926872,62.89577214654727,2.572564942721442,1.8770628714609696,-2.85108918358585,-2.85108918358585,-2.85108918358585,-2.85108918358585,2.85108918358585,-2.85108918358585,-2.85108918358585,-2.85108918358585,-2.85108918358585,1.9800033569335938,2.0125,72.3499984741211,64.78340270996094,65.18400268554687,65.5846026611328,,,,,,,,,,0.0,0.0,0.0
